+-----------------------------------------------------+----------------------+----------------------------+------------------------------------+-------------------+-----------+
| Nombre                                              | Marca                | Tipo                       | Variante                           | Tamaño            | Categoría |
| Det.CIF Act.Gel Limon 500 m                         | Cif                  | Det.                       | Act. Gel Limon                     | 500 ml            | 6_608     |
| Det.CIF Act.Gel Original 500 m                      | Cif                  | Det.                       | Act. Gel Original                  | 500 ml            | 6_608     |
| Det.CIF Bioact.Lima  1,25 l                         | Cif                  | Det.                       | Bioact. Lima                       | 1.25 l            | 6_608     |
| Det.CIF Bioact.Lima  500 m                          | Cif                  | Det.                       | Bioact. Lima                       | 500 ml            | 6_608     |
| Det.CIF Bioact.Limon  1,25 l                        | Cif                  | Det.                       | Bioact. Limon                      | 1.25 l            | 6_608     |
| Det.CIF Bioact.Limon  500 m                         | Cif                  | Det.                       | Bioact. Limon                      | 500 ml            | 6_608     |
| Det.DETERCLEAN Glicerina 150 c                      | Deterclean           | Det.                       | Glicerina                          | 150 ml            | 6_608     |
| Det.DETERCLEAN Limon 150 c                          | Deterclean           | Det.                       | Limon                              | 150 ml            | 6_608     |
| Det.HEROE Plus A.Vera 750 c                         | Heroe                | Det.                       | Plus A. Vera                       | 750 ml            | 6_608     |
| Det.HEROE Plus Glicerina 750 c                      | Heroe                | Det.                       | Plus Glicerina                     | 750 ml            | 6_608     |
| Det.HEROE Plus Limon 750 c                          | Heroe                | Det.                       | Plus Limon                         | 750 ml            | 6_608     |
| Det.HEROE Ultra Limon 300 m                         | Heroe                | Det.                       | Ultra Limon                        | 300 ml            | 6_608     |
| Det.HEROE Ultra Limon 500 m                         | Heroe                | Det.                       | Ultra Limon                        | 500 ml            | 6_608     |
| Det.HEROE Ultra Manzana 300 m                       | Heroe                | Det.                       | Ultra Manzana                      | 300 ml            | 6_608     |
| Det.HOGAR DINA Aloe Vera 5 l                        | Hogar Dina           | Det.                       | Aloe Vera                          | 5 l               | 6_608     |
| Det.HOGAR DINA Glicerina 5 l                        | Hogar Dina           | Det.                       | Glicerina                          | 5 l               | 6_608     |
| Det.HOGAR DINA Limon 5 l                            | Hogar Dina           | Det.                       | Limon                              | 5 l               | 6_608     |
| Det.MAGISTRAL Ultra Limon 300 m                     | Magistral            | Det.                       | Ultra Limon                        | 300 ml            | 6_608     |
| Det.MAGISTRAL Ultra Limon 500 m                     | Magistral            | Det.                       | Ultra Limon                        | 500 ml            | 6_608     |
| Det.MAGISTRAL Ultra Marina 300 m                    | Magistral            | Det.                       | Ultra Marina                       | 300 ml            | 6_608     |
| Det.WOOLITE L/Manual DP. Bebe 450 m                 | Woolite              | Det.                       | L/manual Dp. Bebe                  | 450 ml            | 6_609     |
| Det.WOOLITE L/Maq.DP. Bebe 450 m                    | Woolite              | Det.                       | L/maq. Dp. Bebe                    | 450 ml            | 6_609     |
| Det.WOOLITE L/Maq.DP. Extra Bco. 450 m              | Woolite              | Det.                       | L/maq. Dp. Extra Bco.              | 450 ml            | 6_609     |
| Det.WOOLITE L/Maq.DP. Ropa Osc. 450 m               | Woolite              | Det.                       | L/maq. Dp. Ropa Osc.               | 450 ml            | 6_609     |
| Det.WOOLITE L/Maq.DP. T/Dias 450 m                  | Woolite              | Det.                       | L/maq. Dp. T/dias                  | 450 ml            | 6_609     |
| Dulce de Leche LA SERENISIMA Clasico 250 G          | La Serenisima        | Dulce de Leche             | Clasico                            | 250 g             | 1_138     |
| Dulce de Leche LA SERENISIMA Clasico 400 G          | La Serenisima        | Dulce de Leche             | Clasico                            | 400 g             | 1_138     |
| Dulce de Leche LA SERENISIMA Colonial 250 G         | La Serenisima        | Dulce de Leche             | Colonial                           | 250 g             | 1_138     |
| Dulce de Leche LA SERENISIMA Colonial 400 G         | La Serenisima        | Dulce de Leche             | Colonial                           | 400 g             | 1_138     |
| Dulce de Leche PUNTA DE AGUA  400 G                 | Punta de Agua        | Dulce de Leche             |                                    | 400 g             | 1_138     |
| Dulce EMETH Bat.C/Choc 500 G                        | Emeth                | Dulce                      | Bat. C/choc                        | 500 g             | 1_138     |
| Dulce EMETH Batata 500 G                            | Emeth                | Dulce                      | Batata                             | 500 g             | 1_138     |
| Dulce EMETH Cajon Bat.C/Choc 5 K                    | Emeth                | Dulce                      | Cajon Bat. C/choc                  | 5 kg              | 1_138     |
| Dulce EMETH Cajon Batata 5 K                        | Emeth                | Dulce                      | Cajon Batata                       | 5 kg              | 1_138     |
| Dulce EMETH Cajon Membrillo 5 K                     | Emeth                | Dulce                      | Cajon Membrillo                    | 5 kg              | 1_138     |
| Dulce EMETH Lata Bat.C/Choc 5 K                     | Emeth                | Dulce                      | Lata Bat. C/choc                   | 5 kg              | 1_138     |
| Dulce EMETH Lata Batata 5 K                         | Emeth                | Dulce                      | Lata Batata                        | 5 kg              | 1_138     |
| Dulce EMETH Lata Membrillo 5 K                      | Emeth                | Dulce                      | Lata Membrillo                     | 5 kg              | 1_138     |
| Dulce EMETH Membrillo 500 G                         | Emeth                | Dulce                      | Membrillo                          | 500 g             | 1_138     |
