+----------------------------------------------------------------------------+-------------------------+-----------------------------+-------------------------------------------------+---------+--------------------------------+
| Nombre                                                                     | Marca                   | Tipo                        | Variante                                        | Tamaño  | Categoría                      |
| DOS ANCLAS  Salsa Pet Parmesano 350 G                                      | DOS ANCLAS              | Salsa                       | Pet Parmesano                                   | 350 g   | Tomates Y Salsas               |
| DOS ANCLAS  Salsa Pet Ranch C/Semillas 340 G                               | DOS ANCLAS              | Salsa                       | Pet Ranch C/Semillas                            | 340 g   | Tomates Y Salsas               |
| DOS ANCLAS  Salsa Pet Soja S/Tacc 500 G                                    | DOS ANCLAS              | Salsa                       | Pet Soja S/Tacc                                 | 500 g   | Vinagres Y Jugos De Limón      |
| DOS ANCLAS  Salsa Repostería Caramelo  351 G                               | DOS ANCLAS              | Salsa                       | Repostería Caramelo                             | 351 g   | Repostería                     |
| DOS ANCLAS  Salsa Repostería Chocolate  331 G                              | DOS ANCLAS              | Salsa                       | Repostería Chocolate                            | 331 g   | Repostería                     |
| DOS ANCLAS  Salsa Repostería Frutilla  320 G                               | DOS ANCLAS              | Salsa                       | Repostería Frutilla                             | 320 g   | Repostería                     |
| DOS ANCLAS  Vainilla Esencia  100 Ml                                       | DOS ANCLAS              | Vainilla                    | Esencia                                         | 100 ml  | Repostería                     |
| DOS ANCLAS  Vinagre Alcohol Pvc. 1 Lts                                     | DOS ANCLAS              | Vinagre                     | Alcohol Pvc.                                    | 1 l     | Vinagres Y Jugos De Limón      |
| DOS ANCLAS  Vinagre Alcohol Pvc. 500 Ml                                    | DOS ANCLAS              | Vinagre                     | Alcohol Pvc.                                    | 500 ml  | Vinagres Y Jugos De Limón      |
| DOS ANCLAS  Vinagre Manzana Pvc 1 Lts                                      | DOS ANCLAS              | Vinagre                     | Manzana Pvc                                     | 1 l     | Vinagres Y Jugos De Limón      |
| DOS ANCLAS  Vinagre Vino Pvc 1 Lts                                         | DOS ANCLAS              | Vinagre                     | Vino Pvc                                        | 1 l     | Vinagres Y Jugos De Limón      |
| DOS ANCLAS  Vinagre Vino Pvc 500 Ml                                        | DOS ANCLAS              | Vinagre                     | Vino Pvc                                        | 500 ml  | Vinagres Y Jugos De Limón      |
